0.48753	0	1.0513	0.8469	0.0004273
0.62744	0	1.0705	0.70073	0.0003727
0.48655	0	1.2668	0.96583	2.03e-05
0.45013	0	1.1045	0.91498	0
0.3555	0	0.96003	0.87775	0
0.45827	0	1.1099	1.1173	0
1.1739	0.42578	0.97683	0.76539	1.1358
1.0403	0.58346	0.96744	0.66193	0.8839
1.0151	0.54106	0.90742	0.54705	0.74655
1.1114	0.4807	0.88826	0.32317	0.72971
1.2154	0.54009	1.0599	0.31389	0.86085
1.0361	0.52445	0.36258	0.57278	0.17791
1.2656	0.6471	0.14624	0.30454	0.036808
1.0502	0.59209	0.030103	0.36493	0.0013467
1.1365	0.65775	0.0055369	0.26846	0
0.95879	0.45163	0.87631	0.68899	0.1738
0.86307	0.55983	0.82551	0.35563	0.020255
0.97492	0.56244	0.86657	0.27146	0.019799
1.1247	0.53717	0.94943	0.21823	0.0029313
0.98458	0.49721	0.97533	0.69287	1.0551
0.22692	0.33715	1.0521	0.80647	0.20926
0.073127	0.28475	1.0646	0.46487	0.01716
0.047133	0.25293	1.0654	0.33126	0.002416
0.67971	0.41949	0.92111	0.79812	0.90291
0.74362	0.2734	0.71177	0.70417	0.96872
0.7178	0.28164	0.68798	0.83468	1.1835
0.95295	0.31712	0.56905	0.62981	0.87114
0.73312	0.37074	0.57286	0.73479	1.1641
0.72678	0.4491	0.58945	0.82478	1.1836
1.0297	0.45228	0.93395	0.86476	0.82633
1.0004	0.43447	0.9718	0.76562	1.0318
0.96988	0.38301	1.0025	0.80764	1.1347
0.80656	0.28953	0.80148	0.85262	0.93519
1.0151	0.27935	0.72324	0.87537	0.97811
0.85234	0.20312	0.77881	0.88324	1.1247
0.74758	0.28004	0.68093	0.68852	0.93023
0.93615	0.30361	0.67665	0.84062	0.82351
0.80205	0.20813	0.74967	0.86033	1.0302
0.63831	0.22483	0.6088	0.84239	0.91608
0.76429	0.25086	0.87108	0.7617	0.97237
0.75977	0.22515	0.59995	0.74609	0.85588
0.82397	0.28377	0.53365	0.87001	0.93574
0.77425	0.25011	0.74782	0.78589	1.0017
0.76026	0.25954	0.64737	0.76811	0.90131
0.70905	0.30571	0.52607	0.7636	0.95261
0.8121	0.1921	0.70989	0.77982	0.93345
0.65883	0.27764	0.58216	0.68448	1.1504
1.1446	0.48905	1.0049	0.87626	0.98544
1.008	0.48553	1.0525	0.69061	0.99885
0.95584	0.41014	0.89209	0.82305	0.98281
0.82873	0.19691	0.89781	0.61045	0.77251
0.8792	0.23012	0.9761	0.75573	0.79115
0.8371	0.23229	0.90044	0.71676	0.84346
1.0699	0.13667	1.1277	0.48195	0.83435
0.859	0.11871	1.0242	0.52757	0.83627
1.0546	0.16084	0.95057	0.43931	0.82399
1.0445	0.55008	0.88568	0.75527	0.93168
0.98155	0.44768	0.94679	0.75056	1.1378
1.2426	0.5266	0.84217	0.83811	1.0441
0.98916	0.030502	0.93248	0.97039	0.9645
1.005	0.0089634	1.0537	1.0304	0.69037
0.9196	0.040011	1.1525	0.91447	0.79306
0.97622	0	1.178	0.99144	0.78074
1.0536	0	0.93904	1.1266	0.76026
1.1898	0	0.92077	0.91554	0.99146
0.99468	0.23348	0.60074	0.82146	0.28307
1.0097	0.21683	0.67431	0.76281	0.17745
0.98913	0.31683	0.71296	0.59726	0.16126
0.96094	0.31728	0.4365	0.46664	2.36e-05
1.0319	0.23857	0.40092	0.45895	0.0004472
1.1704	0.21395	0.32379	0.43094	0.0014077
1.1128	0.02099	0.529	0.91417	0.16547
0.92426	0.010304	0.4461	0.9397	0.19795
0.94889	0.018305	0.63025	0.84889	0.14781
1.1225	0	0.34191	0.84687	0.0005426
0.98135	0	0.40395	1.1235	0.0001888
0.9931	0	0.53881	1.0753	0.003815
1.0474	0.46727	1.0665	0.80413	0.97232
0.31599	0.092897	0.88478	0.92212	0.87861
0.35262	0.1463	0.99261	0.75364	0.83549
0.52665	0.096428	1.1025	1.0875	1.0316
1.0149	0.49087	1.1578	0.85139	0.90467
0.2174	0.5186	0.43276	0.96211	0.8665
0.023864	0.54499	0.23798	0.84681	0.761
0.000701	0.2922	0.2435	0.92967	1.0334
0	0.64568	0.23126	1.14	0.83359
0	0.62672	0.17089	0.80841	0.69664
0	0.41929	0.35721	0.87997	0.85972
1.0105	0.57548	1.0766	0.77409	0.82698
1.018	0.4277	0.818	0.70106	1.2374
0.83644	0.29915	0.94332	0.66098	0.90597
0.8543	0.31296	0.92765	0.88026	1.034
0.67135	0.26604	1.0248	0.7127	1.0021
0.72617	0.44721	0.85969	0.99001	1.007
0.70992	0.32081	0.90688	0.82509	0.80917
0.77174	0.29161	0.63411	0.88415	1.0197
0.95176	0.45346	1.1421	0.83924	1.0456
1.0442	0.56678	1.1316	0.80399	0.77997
0.99238	0.3595	0.86326	0.80886	1.073
0.90803	0.2994	0.92019	0.88784	0.85133
0.83377	0.24626	0.96045	0.76096	0.97144
0.90337	0.19904	0.84088	0.69451	1.0034
0.8097	0.33252	0.83913	0.80524	0.77425
1.0075	0.29921	1.0398	0.76069	0.91503
1.0528	0.50983	1.0403	0.73197	0.93045
0.8753	0.48853	0.97548	0.87509	0.96766
0.94015	0.29316	0.85067	0.95545	1.0453
0.98474	0.41743	0.98362	0.7197	0.94027
1.005	0.36724	0.72023	0.84628	1.1413
0.85908	0.27108	0.86881	0.89255	0.94241
0.86516	0.36042	0.95699	1.1052	0.80794
0.88228	0.32215	0.84781	0.98864	0.93941
1.1001	0.50428	0.98652	0.79527	1.1045
0.92317	0.52071	0.97294	0.75527	1.2048
1.0116	0.61782	0.91154	0.80126	1.0017
0.93578	0.50421	0.95426	0.81064	0.95849
0.90524	0.46525	0.98684	0.8227	1.1801
0.94444	0.50497	0.96652	0.56636	0.86493
0.84212	0.50987	1.1453	0.76979	1.0821
0.81538	0.50959	0.91695	0.70437	0.97757
0.98859	0.41623	1.3078	0.57896	1.1185
0.75518	0.47274	1.2289	0.43249	1.0284
0.97088	0.38585	0.90779	0.71343	0.8899
0.90586	0.30901	0.94095	1.0365	1.0435
0.9453	0.54972	0.96994	0.7058	0.8954
1.0249	0.39697	0.97686	0.81067	1.027
0.46929	0.4825	0.6983	0.68256	0.4033
0.71525	0.54078	0.69275	0.75495	0.55978
0.057639	0.53568	0.17163	0.55769	0.14993
0.073241	0.46358	0.16083	0.68163	0.1851
0.0060077	0.88804	0.056718	0.44303	0.090414
0.0014571	0.74793	0.06365	0.30012	0.1049
0.0059206	0.79099	0.081124	0.46692	0.13334
1.0752	0.53988	1.0354	0.87254	1.1073
0.93184	0.48797	1.1352	0.88182	0.96488
1.1431	0.39556	1.032	0.59463	0.81838
1.0344	0.52225	0.95795	0.79552	1.0676
1.2	0.43408	1.0487	0.66062	1.0326
0.87273	0.56983	1.0566	0.73437	1.0539
0.87984	0.38996	1.0236	0.45248	1.0416
0.95755	0.45584	1.1171	0.58486	1.1593
0.7419	0.45913	1.0262	0.53118	1.0962
1.0446	0.52182	0.95927	0.82331	0.9005
1.0768	0.39773	0.97052	0.81061	0.99956
1.0369	0.45981	1.0445	0.86033	0.93335
0.68151	0.53161	0.81109	0.9348	0.81702
0.95204	0.48895	0.7152	0.89342	1.0055
0.79276	0.55979	0.91538	0.68322	1.0171
0.55987	0.40373	0.6845	0.50841	0.72542
0.64026	0.41529	0.75968	0.54661	0.69358
0.55426	0.58915	0.91111	0.56262	0.7965
0.48274	0.52429	0.83133	0.46154	0.84827
0.63328	0.67035	0.66298	0.5545	0.68582
0.61809	0.66679	0.8926	0.566	0.78564
0.50596	0.52468	0.77343	0.58133	0.74076
1.117	0.41222	0.99979	0.68201	1.236
1.0297	0.22034	1.1592	0.77879	1.0156
1.0934	0.2609	1.0872	0.72486	0.87087
1.1684	0.23542	0.96181	0.54257	0.99605
0.99496	0.15864	1.0526	0.9494	0.76945
1.0194	0.24511	0.85792	1.1044	0.9438
1.2127	0.21528	0.93272	1.0601	1.0288
0.93652	0.20853	1.0761	0.89349	0.93303
0.98669	0.19715	1.0742	0.63813	0.9954
1.0628	0.14882	0.97006	0.4463	1.0283
0.99256	0.53709	1.0585	0.76711	1.0167
0.823	0.38321	0.97301	0.91226	1.0107
0.76876	0.33711	1.0808	0.9256	0.99122
0.83254	0.32199	0.95282	0.6719	0.35896
0.65181	0.35059	1.1485	0.29156	0.43237
0.090439	0.38599	0.9101	0.79935	0.99978
0.018549	0.28868	0.98009	0.42147	1.0432
0.75767	0.44799	0.91476	0.99722	0.31285
0.70419	0.3936	1.0333	0.93012	0.2663
0.09643	0.42438	0.929	1.1106	0.95902
0.0028244	0.35322	1.1159	0.95855	1.071
0.71354	0.49331	1.0262	0.71596	0.86758
0.8897	0.54985	0.87998	0.80194	0.87687
0.75023	0.43595	1.0291	0.80249	0.75443
0.60159	0.6018	1.1761	0.76407	0.87397
0.55166	0.56844	0.20832	0.45535	0.057592
0.77042	0.58315	0.048935	0.066848	0.010969
0.09144	0.6267	0.15542	0.49188	0.071852
0.0089045	0.63071	0.11937	0.10496	0.0075157
0.074119	0.42392	0.13402	0.38868	0.091625
0.0030024	0.70415	0.088267	0.059968	0.0039949
1.0497	0.48544	1.0043	0.74346	0.98278
0.11503	0.51651	0.91876	0.52253	0.1091
0.021316	0.59551	1.0372	0.32239	0.0046584
0.90201	0.49512	0.94473	0.82116	1.0375
1.0541	0.56233	1.0131	0.86575	0.81747
0.95823	0.54888	0.98049	0.95328	1.0054
1.2105	0.59133	0.86193	0.78285	0.72588
1.0586	0.46633	1.1995	0.84084	0.92068
1.1767	0.39893	0.92007	0.67799	0.902
1.0536	0.65778	0.87099	0.55021	0.92944
0.898	0.57643	1.0227	0.71677	1.1024
1.0576	0.41981	0.96188	0.74673	0.95039
0.90679	0.4351	1.0351	0.70827	0.90413
1.0705	0.52769	1.0249	0.92781	0.97351
1.0225	0.46011	1.0025	0.71306	1.1686
0.94807	0.38739	1.0066	1.1696	0.9556
1.0617	0.46187	1.0458	1.065	1.1127
0.94708	0.64037	1.165	0.8676	0.98559
0.94692	0.48434	0.85567	0.85802	0.90617
0.8748	0.43354	1.0266	0.77796	0.98762
0.8858	0.30488	1.142	0.94704	0.91246
1.0904	0.33744	0.87628	0.73937	1.0247
0.8307	0.34213	0.97578	0.78468	1.0601
1.0539	0.50487	0.89107	0.92553	0.90393
1.0101	0.41824	0.91253	0.94087	1.1939
0.80073	0.47631	1.0874	0.85447	0.82885
0.95766	0.30681	1.0547	0.88227	0.92122
1.0851	0.34143	0.93824	1.0584	0.94721
0.91311	0.46399	1.0307	0.78597	0.76692
1.0358	0.36827	1.0269	0.78268	0.87873
1.0938	0.56158	0.95392	0.77807	0.83385
0.93689	0.48818	1.0656	0.42485	1.194
0.98839	0.48378	0.83901	0.51013	0.92052
1.144	0.46775	0.95487	1.1199	0.85311
1.1027	0.080605	1.0063	0.84429	1.051
1.1314	0.3191	0.85393	0.31226	0.20837
1.0489	0.59321	1.0166	0.31169	1.0468
1.1451	1.0005	0.9449	0.40279	1.0757
1.0253	0.41713	1.1074	0.85261	1.1381
0.35295	0.47634	0.94315	0.85033	0.96724
0.32255	0.76007	0.82086	0.47819	0.99813
0.33803	0.54869	0.95907	0.88065	0.90119
0.39373	0.60973	0.81967	1.2025	0.88921
0.31921	0.36608	0.9032	1.0031	0.9486
0.26809	0.57033	1.0557	1.2144	1.0972
1.0431	0.46331	1.2016	0.74377	0.90418
0.93441	0.27205	0.90073	0.98101	0.77794
0.97372	0.23102	1.2514	0.75048	0.94024
0.91567	0.23035	1.2794	0.65185	0.61642
0.95626	0.49327	0.92316	0.78577	1.111
0.79602	0.028513	1.0518	0.81379	0.69149
1.0702	0.0004222	0.99443	0.81947	0.67669
1.1273	0	1.0002	0.75718	0.65651
1.0351	0.50023	1.0956	0.81638	1.1314
1.0316	0.022779	1.0413	0.64964	0.75283
0.89764	0.0069372	1.0907	0.74727	0.62329
0.93229	0	0.9457	0.79733	0.93925
0.95298	0.40454	1.1302	0.88025	1.0729
0.45249	0.31027	0.89061	0.77623	0.13845
0.37661	0.33944	1.1344	0.48222	0.019544
0.25858	0.3581	1.0959	0.43456	0
1.1524	0.54528	0.78185	0.87954	0.82317
0.81418	0.72874	0.79275	0.6764	1.1142
0.97108	0.63647	0.70258	0.62897	0.97279
0.13621	0.39486	0.61419	0.68436	0.85993
0.058966	0.48931	0.86165	0.60781	1.0512
0.11571	0.65406	0.71861	0.50752	1.0954
1.0261	0.46953	0.91829	0.77081	0.90456
0.67518	0.31205	0.81488	0.79798	0.78834
0.6499	0.29338	0.74768	0.85464	0.59091
0.59644	0.26705	0.6622	0.71569	0.82405
0.80959	0.27551	0.86075	0.64552	0.7461
0.68654	0.25482	0.77358	0.5458	0.67785
0.65276	0.2598	0.69257	0.3613	0.62201
0.72211	0.41777	0.98768	0.70251	0.70426
0.56135	0.37054	0.86868	0.75208	0.7786
0.67947	0.56252	0.74218	0.74519	0.70547
0.72078	0.0061593	0.73311	0.66198	0.76226
0.60454	0.000804	0.6947	0.71864	0.63689
0.50881	0	0.71348	0.8578	0.64856
0.66795	0.36305	0.75889	0.78279	0.7666
0.68147	0.38475	0.8422	0.9376	0.72649
0.62967	0.32008	0.68839	0.77294	0.65577
0.87139	0.48176	0.98566	0.62052	0.80308
1.0706	0.61189	0.95417	0.37343	1.0023
1.0157	0.42215	1.0483	0.70676	0.93377
0.9134	0.04139	0.95034	0.59325	0.93992
0.99238	0.0064694	1.0732	0.48888	0.94172
0.93698	0.48354	1.0207	0.85347	0.97777
0.91445	0.39192	1.1533	0.77378	0.13506
0.97326	0.46556	1.101	0.45295	0.0045629
1.1951	0.45524	1.1123	0.90478	1.0795
0.94313	0.41779	1.0658	0.74548	0.9419
0.87631	0.48697	0.97132	0.71769	0.92978
1.0041	0.21261	0.77195	0.64304	0.94456
0.98185	0.21428	1.1608	0.80577	1.0871
0.90609	0.23872	1.256	0.51158	0.9408
0.98389	0.5155	1.0857	0.44519	1.011
1.0114	0.65038	1.0703	0.38507	0.98718
1.1524	0.54087	1.0173	0.54165	1.17
0.88427	0.2383	0.26759	0.60649	0.42485
1.0003	0.43836	0.24341	0.7342	0.38171
1.0212	0.36451	0.21863	0.64442	0.34257
1.11	0.76042	0.0022178	0.74199	0.19959
1.1067	0.62947	0.016282	0.59294	0.14427
1.1339	0.69272	0.0068091	0.70055	0.18101
0.93392	0.44442	0.88343	0.81607	0.97414
0.91544	0.50533	0.97845	1.0526	0.9888
0.97734	0.5141	0.98559	0.78236	0.99123
1.1394	0.42414	1.0236	0.78298	0.93457
1.0603	0.49138	1.0029	0.96127	1.0654
1.0104	0.019577	1.0068	1.0148	1.0607
1.0631	0.005296	0.81762	1.0996	1.3238
0.87149	0.011183	0.8899	0.90456	1.1347
1.1727	0	1.0867	0.93376	0.897
1.0059	0	0.83945	1.0057	1.0598
0.86826	0	1.2336	0.88955	1.0899
0.97737	0.0093425	0.25962	1.156	0.3644
0.85786	0.01355	0.25308	0.96505	0.43586
0.90938	0.004447	0.29923	0.99038	0.32188
1.1196	0	0.010474	1.2768	0.18047
0.98094	0	0.0056082	0.90816	0.16379
1.1602	0	0.014696	0.91813	0.15474
1.0416	0.49337	0.93425	0.78979	0.90934
1.023	0.39	0.83286	0.76791	1.031
1.0462	0.45883	1.1368	0.72016	0.85625
0.63783	0.41298	0.90223	0.83291	0.86489
0.93592	0.34762	1.3609	0.64857	0.89009
0.95356	0.50343	0.99277	0.77293	0.93665
0.88421	0.60439	1.0936	0.80628	1.0742
1.0428	0.22212	0.99027	0.84932	0.67239
1.0037	0.20321	0.94363	0.76852	0.73639
0.95157	0.14607	1.1085	0.88838	1.0111
0.9661	0.18715	1.067	0.76981	1.1267
1.0031	0.39968	0.75811	0.50199	0.96564
1.1963	0.28084	0.8743	0.3577	1.0152
0.87225	0.48607	0.82228	0.42096	1.0531
0.94306	0.59876	1.0014	0.63495	0.76345
0.83212	0.75195	0.80207	0.64267	1.0448
0.87091	0.65268	1.1853	0.43658	0.59
0.80437	0.57565	1.0857	0.54753	0.48969
1.0896	0.54994	0.99473	0.44559	0.47493
0.90536	0.56414	1.0105	0.50362	0.72344
0.84686	0.7126	0.91317	0.44421	0.6743
0.84269	0.46152	1.0942	0.47357	0.47975
0.88244	0.48619	0.92455	0.59107	0.54997
1.0683	0.39186	0.7813	0.46638	1.0457
1.1164	0.32937	0.67351	0.3614	1.0367
1.1828	0.30614	0.61567	0.4006	0.94173
0.86927	0.45888	0.62403	0.65025	0.96703
1.0256	0.41158	0.75271	0.44199	1.1259
0.90005	0.4241	0.65503	0.38879	0.97328
0.48193	0.4768	1.0044	0.38434	0.90233
0.45363	0.52729	0.98797	0.54422	1.1041
0.44998	0.49153	1.0432	0.41466	0.97983
0.36229	0.5092	0.9427	0.66634	0.91049
0.45685	0.43664	0.91251	0.89168	0.981
0.61808	0.54046	1.0254	0.70271	1.0407
0.42581	0.39518	1.0931	0.46734	0.97175
0.64276	0.46876	1.1965	0.38402	0.98531
0.41846	0.54161	1.1991	0.47354	0.9517
0.34983	0.5765	1.1097	0.38999	0.93987
0.47612	0.44384	0.86306	0.45777	0.89502
0.56188	0.52352	1.1497	0.38744	0.97641
0.55477	0.42693	1.1689	0.52951	1.0137
0.40227	0.53437	1.0385	0.43097	0.9517
0.42446	0.39633	0.99007	0.48942	0.91037
0.38105	0.56137	0.94049	0.46447	1.089
0.51759	0.50757	1.0722	0.38969	1.0839
0.37891	0.40298	1.0532	0.4467	1.0281
0.43923	0.37705	1.019	0.47498	0.85752
0.38585	0.44397	0.88991	0.63663	1.2566
0.46617	0.42496	1.0572	0.40038	0.94909
0.50719	0.54642	1.1484	0.51873	0.99117
0.86417	0.31994	0.79828	0.6975	0.72581
0.95398	0.47528	0.89129	0.64503	0.71903
0.8357	0.40924	0.73335	0.54525	0.64601
0.96077	0.3459	0.73123	0.55708	0.62299
0.91879	0.45489	1.1215	0.45216	0.69595
0.93221	0.38739	0.91518	0.51397	0.7477
0.86393	0.44321	0.88791	0.50987	0.90054
0.77234	0.30575	0.85476	0.5037	0.56194
0.77695	0.32128	1.0375	0.48213	0.78088
0.76178	0.39615	1.1703	0.43054	0.91022
0.84216	0.29604	1.0527	0.57898	0.84464
0.72896	0.33502	1.0065	0.64849	0.99827
0.58682	0.37	1.1474	0.62855	0.99098
0.65511	0.41145	0.95709	0.63766	1.0743
0.63167	0.42798	0.98335	0.78005	1.0364
1.093	0.41457	0.90983	0.59706	1.0752
1.0419	0.57372	0.64245	0.55773	0.99773
0.85902	0.47385	0.71246	0.43894	0.9262
1.0274	0.32297	1.1774	0.74897	1.0267
0.95853	0.46113	0.98878	0.66182	1.0796
1.1607	0.37242	1.0081	0.65276	0.96545
0.97745	0.3439	0.97069	0.7	0.97799
0.95606	0.40506	0.98698	0.84243	1.1838
1.1239	0.53886	1.0651	0.81656	1.073
0.92403	0.47471	0.99858	0.8138	0.98341
1.2982	0.42525	0.94282	0.65479	1.1567
0.8898	0.34344	0.94762	0.69437	1.1032
1.0805	0.34405	1.0043	0.73459	0.96023
0.79572	0.39706	0.90126	0.70569	1.073
0.99146	0.34635	0.80043	0.65289	0.89372
1.0914	0.32266	1.1104	0.66895	0.91104
0.97136	0.26685	1.1586	0.60035	0.8961
1.0356	0.38793	0.90404	0.75508	0.84957
1.1881	0.47623	0.80593	0.5065	1.1043
0.96913	0.3962	0.91274	0.43019	0.88295
1.0989	0.37506	0.95535	0.88905	0.86111
1.1303	0.44969	0.91875	0.75316	0.95086
0.95766	0.42497	0.94262	0.701	1.1844
0.96573	0.34899	1.0356	0.96023	1.1792
1.058	0.39955	1.0153	0.77557	1.0665
0.99261	0.53442	1.0003	0.87362	1.0809
0.99464	0.48372	0.83319	0.68064	1.0037
1.1535	0.22169	0.80577	0.6046	0.5089
1.1719	0.20727	0.73809	0.59792	0.64666
1.0314	0.77998	0.93631	0.52494	1.0585
1.0551	0.6295	0.92709	0.56684	1.0731
0.95838	0.8597	0.86223	0.38309	0.58696
0.82528	0.63463	0.98601	0.37055	0.69815
0.58837	0.1134	0.64457	0.84269	0.75361
0.70759	0.21965	0.60346	0.88385	0.9203
0.74221	0.25374	0.55	1.0007	1.042
0.65947	0.2559	0.81741	0.93517	0.76537
0.57882	0.19849	0.74074	1.0348	0.90571
0.61048	0.42621	0.73849	0.77261	1.0246
0.56677	0.28606	0.71527	0.5565	0.90934
0.51977	0.25508	0.69842	0.55074	0.86018
0.68911	0.15262	0.66782	0.96851	0.83839
